"","playId","gameId.x","avg_linemen_dist","avg_qb_dist","avg_area","playDescription","quarter","down","yardsToGo","possessionTeam","defensiveTeam","yardlineSide","yardlineNumber","gameClock","preSnapHomeScore","preSnapVisitorScore","passResult","penaltyYards","prePenaltyPlayResult","playResult","foulName1","foulNFLId1","foulName2","foulNFLId2","foulName3","foulNFLId3","absoluteYardlineNumber","offenseFormation","personnelO","defendersInBox","personnelD","dropBackType","pff_playAction","pff_passCoverage","pff_passCoverageType","gameId.y","hit","hurry","sack","bad_thing"
"748",3442,2021091208,2.59986315222348,37.3007900110827,260.464369767442,"(12:58) (Shotgun) J.Herbert pass deep right to K.Allen to WAS 20 for 17 yards. FUMBLES, ball out of bounds at WAS 20.",4,3,7,"LAC","WAS","WAS",37,"12:58",16,13,"C",NA,17,17,NA,NA,NA,NA,NA,NA,47,"SHOTGUN","2 RB, 0 TE, 3 WR",6,"4 DL, 2 LB, 5 DB","TRADITIONAL",0,"2-Man","Man",2021102400,0,1,0,"1"
"749",3444,2021091204,2.40728333545442,54.6671773460052,145.496896078431,"(8:26) (Shotgun) J.Goff pass short left to T.Hockenson to DET 49 for 6 yards (J.Verrett; A.Al-Shaair). PENALTY on SF-D.Ford, Defensive Offside, 5 yards, enforced at DET 43 - No Play.",4,2,15,"DET","SF","DET",43,"08:26",17,41,"C",5,6,5,"Defensive Offside",41249,NA,NA,NA,NA,67,"SHOTGUN","1 RB, 1 TE, 3 WR",6,"4 DL, 2 LB, 5 DB",NA,1,"Quarters","Zone",2021091900,0,1,0,"1"
"750",3444,2021091207,2.32422904528305,49.1235987054936,160.823603703704,"(:59) (No Huddle, Shotgun) R.Tannehill pass incomplete short middle to N.Westbrook-Ikhine.",3,1,10,"TEN","ARI","ARI",49,"00:59",13,38,"I",NA,0,0,NA,NA,NA,NA,NA,NA,59,"SHOTGUN","1 RB, 1 TE, 3 WR",5,"2 DL, 4 LB, 5 DB","TRADITIONAL",0,"Cover-0","Man",2021091900,0,1,0,"1"
"751",3446,2021091212,2.77945380618887,21.0974381263135,387.642690196078,"(3:01) (Shotgun) D.Jones pass incomplete deep left to K.Golladay. Penalty on NYG-W.Hernandez, Illegal Use of Hands, declined.",4,4,15,"NYG","DEN","DEN",21,"03:01",7,27,"I",0,0,0,"Illegal Use of Hands",46103,NA,NA,NA,NA,31,"SHOTGUN","1 RB, 1 TE, 3 WR",4,"2 DL, 3 LB, 6 DB","TRADITIONAL",0,"Cover-6","Zone",2021091212,0,0,0,"0"
"752",345,2021091201,2.91532388062402,76.2119030990811,99.550204477612,"(9:28) (No Huddle, Shotgun) J.Allen scrambles left end ran ob at BUF 35 for 13 yards (T.Norwood). PENALTY on BUF-D.Dawkins, Offensive Holding, 10 yards, enforced at BUF 22 - No Play.",1,1,10,"BUF","PIT","BUF",22,"09:28",3,0,"R",-10,13,-10,"Offensive Holding",44875,NA,NA,NA,NA,88,"EMPTY","1 RB, 1 TE, 3 WR",4,"2 DL, 4 LB, 5 DB",NA,0,"Cover-1","Man",2021101001,0,1,0,"1"
"753",3453,2021091203,2.39889104247119,35.7370531343148,205.2104175,"(10:15) (Shotgun) K.Cousins pass short middle to J.Jefferson to CIN 1 for 34 yards (E.Apple, G.Pratt). Minnesota challenged the short of the goal line ruling, and the play was Upheld. The ruling on the field stands. (Timeout #2.)",4,2,2,"MIN","CIN","CIN",35,"10:15",24,14,"C",NA,34,34,NA,NA,NA,NA,NA,NA,75,"EMPTY","1 RB, 2 TE, 2 WR",6,"4 DL, 2 LB, 5 DB","TRADITIONAL",0,"Cover-3","Zone",2021101013,0,1,1,"1"
"754",3462,2021090900,2.3957098870481,74.7325144797761,103.137580769231,"(:33) (Shotgun) T.Brady pass short left to L.Fournette pushed ob at TB 35 for 10 yards (L.Vander Esch).",3,1,10,"TB","DAL","TB",25,"00:33",28,26,"C",NA,10,10,NA,NA,NA,NA,NA,NA,85,"SHOTGUN","1 RB, 1 TE, 3 WR",6,"4 DL, 2 LB, 5 DB","TRADITIONAL",0,"Cover-3","Zone",2021102406,0,1,0,"1"
"755",3463,2021091206,2.46359674610803,30.5242858966345,283.598487943262,"(4:20) (No Huddle, Shotgun) C.Wentz pass short middle to Z.Pascal to SEA 14 for 16 yards (M.Blair). SEA-C.Dunlap was injured during the play. ",4,2,9,"IND","SEA","SEA",30,"04:20",10,28,"C",NA,16,16,NA,NA,NA,NA,NA,NA,40,"SHOTGUN","1 RB, 1 TE, 3 WR",4,"2 DL, 4 LB, 5 DB","TRADITIONAL",0,"Cover-6","Zone",2021091206,0,1,0,"1"
"756",3466,2021091207,2.11052760396174,48.873889378948,172.642067816092,"(:57) (Shotgun) R.Tannehill pass incomplete short left to D.Henry (L.Fotu).",3,2,10,"TEN","ARI","ARI",49,"00:57",13,38,"I",NA,0,0,NA,NA,NA,NA,NA,NA,59,"EMPTY","1 RB, 1 TE, 3 WR",4,"2 DL, 4 LB, 5 DB","TRADITIONAL",0,"Cover-2","Zone",2021100312,0,0,0,"0"
"757",3467,2021091205,1.87730295915408,66.8251799577956,56.2634216216216,"(14:49) Ty.Taylor pass incomplete short right to P.Brown. PENALTY on JAX-S.Griffin, Defensive Pass Interference, 13 yards, enforced at HOU 31 - No Play.",4,1,10,"HOU","JAX","HOU",31,"14:49",34,14,"I",13,0,13,"Defensive Pass Interference",44902,NA,NA,NA,NA,41,"SINGLEBACK","1 RB, 2 TE, 2 WR",7,"3 DL, 4 LB, 4 DB",NA,1,"Cover-1","Man",2021103105,0,1,0,"1"
"758",3472,2021091213,2.27853831213904,64.7984583210716,112.736216666667,"(2:29) (Shotgun) A.Dalton pass incomplete short left to J.Graham.",4,3,10,"CHI","LA","CHI",36,"02:29",34,14,"I",NA,0,0,NA,NA,NA,NA,NA,NA,74,"SHOTGUN","1 RB, 1 TE, 3 WR",6,"2 DL, 3 LB, 6 DB","TRADITIONAL",0,"Cover-6","Zone",2021103100,0,1,0,"1"
"759",3473,2021091210,2.47077003470573,48.218922011998,162.984123529412,"(7:30) (Shotgun) M.Jones pass short left to J.Meyers to MIA 46 for 3 yards (N.Needham, S.Eguavoen).",4,2,9,"NE","MIA","MIA",49,"07:30",16,17,"C",NA,3,3,NA,NA,NA,NA,NA,NA,59,"SHOTGUN","1 RB, 1 TE, 3 WR",7,"4 DL, 2 LB, 5 DB","TRADITIONAL",0,"Cover-0","Man",2021103109,0,1,0,"1"
"760",3478,2021091300,2.32429157230717,71.7429311447792,105.372251162791,"(8:35) (Shotgun) L.Jackson pass short middle to P.Ricard to BAL 33 for 6 yards (J.Abram; D.Perryman).",4,2,8,"BAL","LV","BAL",27,"08:35",17,17,"C",NA,6,6,NA,NA,NA,NA,NA,NA,83,"EMPTY","2 RB, 1 TE, 2 WR",4,"4 DL, 3 LB, 4 DB","TRADITIONAL",0,"Cover-3","Zone",2021100310,0,1,0,"1"
"761",3479,2021091204,2.15915478460518,51.0693814930622,210.46372,"(7:54) (Shotgun) J.Goff pass incomplete short left to T.Benson. SF-J.Verrett was injured during the play. ",4,2,10,"DET","SF","DET",48,"07:54",17,41,"I",NA,0,0,NA,NA,NA,NA,NA,NA,62,"SHOTGUN","1 RB, 1 TE, 3 WR",6,"4 DL, 2 LB, 5 DB","TRADITIONAL",0,"Cover-3","Zone",2021101700,0,1,0,"1"
"762",348,2021091200,2.87387268707716,5.69352526466666,269.167430232558,"(10:11) (No Huddle) M.Ryan pass incomplete short middle to R.Gage.",1,2,3,"ATL","PHI","PHI",3,"10:11",0,0,"I",NA,0,0,NA,NA,NA,NA,NA,NA,107,"SINGLEBACK","1 RB, 1 TE, 3 WR",7,"4 DL, 3 LB, 4 DB","TRADITIONAL",1,"Red Zone","Other",2021091904,0,1,0,"1"
"763",3480,2021091200,1.90305058829016,60.3542142647807,125.512581981982,"(15:00) (Shotgun) M.Ryan pass incomplete deep left to K.Pitts [B.Graham].",4,2,11,"ATL","PHI","ATL",39,"15:00",6,22,"I",NA,0,0,NA,NA,NA,NA,NA,NA,71,"SHOTGUN","1 RB, 2 TE, 2 WR",6,"4 DL, 2 LB, 5 DB","TRADITIONAL",0,"Quarters","Zone",2021103102,1,1,0,"1"
"764",3484,2021091208,2.96357947819171,18.9810396932597,312.302495348837,"(12:23) J.Herbert pass deep right intended for S.Anderson INTERCEPTED by W.Jackson at WAS 4. W.Jackson pushed ob at WAS 4 for no gain (S.Anderson).",4,1,10,"LAC","WAS","WAS",20,"12:23",16,13,"IN",NA,0,0,NA,NA,NA,NA,NA,NA,30,"I_FORM","1 RB, 3 TE, 1 WR",7,"4 DL, 3 LB, 4 DB","TRADITIONAL",1,"Quarters","Zone",2021102500,0,1,1,"1"
"765",3488,2021091207,2.17619628135325,49.2991992807569,197.619273333333,"(:53) (Shotgun) R.Tannehill pass incomplete short middle to A.Firkser (I.Simmons).",3,3,10,"TEN","ARI","ARI",49,"00:53",13,38,"I",NA,0,0,NA,NA,NA,NA,NA,NA,59,"SHOTGUN","1 RB, 1 TE, 3 WR",5,"2 DL, 4 LB, 5 DB","TRADITIONAL",0,"Cover-3","Zone",2021101707,0,0,0,"0"
"766",349,2021090900,2.17084990482364,44.7852911210327,159.989702702703,"(9:46) (Shotgun) D.Prescott pass incomplete short left to C.Lamb [L.David].",1,3,15,"DAL","TB","TB",44,"09:46",0,0,"I",NA,0,0,NA,NA,NA,NA,NA,NA,54,"SHOTGUN","1 RB, 1 TE, 3 WR",7,"3 DL, 4 LB, 4 DB","TRADITIONAL",0,"Cover-3","Zone",2021101709,1,1,1,"1"
"767",3490,2021091202,3.15341001467992,36.9311112745535,326.928156,"(6:18) S.Darnold pass incomplete short right.",4,1,10,"CAR","NYJ","NYJ",39,"06:18",19,8,"I",NA,0,0,NA,NA,NA,NA,NA,NA,71,"I_FORM","2 RB, 1 TE, 2 WR",8,"4 DL, 3 LB, 4 DB","SCRAMBLE_ROLLOUT_RIGHT",1,"Cover-1","Man",2021102402,0,1,0,"1"
"768",3494,2021091213,2.66813862603446,64.1641217033063,79.6611245098039,"(2:23) (Shotgun) A.Dalton sacked at CHI 27 for -9 yards (A.Donald).",4,4,10,"CHI","LA","CHI",36,"02:23",34,14,"S",NA,-9,-9,NA,NA,NA,NA,NA,NA,74,"SHOTGUN","1 RB, 1 TE, 3 WR",6,"2 DL, 3 LB, 6 DB","TRADITIONAL",0,"Cover-6","Zone",2021101711,0,1,1,"1"
"769",3497,2021091210,2.41702125429087,45.6151491909876,183.405908108108,"(6:51) (Shotgun) M.Jones pass short left to J.Meyers to MIA 39 for 7 yards (X.Howard) [E.Ogbah].",4,3,6,"NE","MIA","MIA",46,"06:51",16,17,"C",NA,7,7,NA,NA,NA,NA,NA,NA,56,"SHOTGUN","1 RB, 1 TE, 3 WR",4,"3 DL, 2 LB, 6 DB","TRADITIONAL",0,"Cover-1","Man",2021100305,1,0,1,"1"
"770",3502,2021091200,2.08127632689237,60.1473984517455,129.374123076923,"(14:57) (Shotgun) M.Ryan pass incomplete short right to C.Ridley (D.Slay).",4,3,11,"ATL","PHI","ATL",39,"14:57",6,22,"I",NA,0,0,NA,NA,NA,NA,NA,NA,71,"SHOTGUN","1 RB, 1 TE, 3 WR",6,"4 DL, 2 LB, 5 DB","TRADITIONAL",0,"Cover-3","Zone",2021101706,0,1,0,"1"
"771",3504,2021091204,2.38635010069408,51.4898003543178,129.017614141414,"(7:50) (Shotgun) J.Goff pass short left to K.Raymond ran ob at SF 47 for 5 yards.",4,3,10,"DET","SF","DET",48,"07:50",17,41,"C",NA,5,5,NA,NA,NA,NA,NA,NA,62,"SHOTGUN","1 RB, 1 TE, 3 WR",4,"3 DL, 3 LB, 5 DB","TRADITIONAL",0,"Cover-3","Zone",2021102401,0,0,1,"1"
"772",3510,2021091209,2.55586250464743,68.6499990796459,143.280856790123,"(4:41) (Shotgun) P.Mahomes pass short left to C.Edwards-Helaire to KC 35 for 4 yards (G.Newsome).",4,2,6,"KC","CLE","KC",31,"04:41",33,29,"C",NA,4,4,NA,NA,NA,NA,NA,NA,79,"EMPTY","1 RB, 1 TE, 3 WR",6,"4 DL, 2 LB, 5 DB","TRADITIONAL",0,"Quarters","Zone",2021100307,1,0,0,"1"
"773",3512,2021091202,2.81063012864367,37.7142620082746,284.636273170732,"(6:10) S.Darnold pass short left to C.Hubbard to NYJ 36 for 3 yards (M.Carter II; D.Phillips).",4,2,10,"CAR","NYJ","NYJ",39,"06:10",19,8,"C",NA,3,3,NA,NA,NA,NA,NA,NA,71,"SINGLEBACK","1 RB, 1 TE, 3 WR",6,"3 DL, 3 LB, 5 DB","TRADITIONAL",0,"Quarters","Zone",2021103105,0,0,0,"0"
"774",352,2021091210,2.41394286760362,35.8928382597322,228.231402325581,"(7:39) T.Tagovailoa pass short right to D.Smythe to NE 28 for 9 yards (J.Jackson).",1,2,6,"MIA","NE","NE",37,"07:39",0,0,"C",NA,9,9,NA,NA,NA,NA,NA,NA,73,"I_FORM","1 RB, 1 TE, 3 WR",6,"2 DL, 4 LB, 5 DB","TRADITIONAL",1,"Cover-2","Zone",2021091210,0,0,0,"0"
"775",3527,2021091207,2.31718099535564,50.1966641395739,199.80375497076,"(:48) (Shotgun) R.Tannehill sacked at TEN 43 for -8 yards (C.Jones).",3,4,10,"TEN","ARI","ARI",49,"00:48",13,38,"S",NA,-8,-8,NA,NA,NA,NA,NA,NA,59,"SHOTGUN","1 RB, 1 TE, 3 WR",7,"2 DL, 4 LB, 5 DB","TRADITIONAL",0,"Cover-3","Zone",2021101011,0,0,1,"1"
"776",3533,2021091204,2.50582611820943,47.053652607855,192.081100813008,"(7:34) (No Huddle, Shotgun) J.Goff pass incomplete short right to T.Benson.",4,4,5,"DET","SF","SF",47,"07:34",17,41,"I",NA,0,0,NA,NA,NA,NA,NA,NA,57,"SHOTGUN","1 RB, 1 TE, 3 WR",6,"3 DL, 3 LB, 5 DB","TRADITIONAL",0,"Cover-3","Zone",2021101705,1,1,0,"1"
"777",3534,2021091209,2.11738321452033,63.9252527826474,142.781258119658,"(3:57) (Shotgun) P.Mahomes pass short right to T.Hill to KC 49 for 14 yards (A.Walker). CLE-A.Walker was injured during the play. His return is Questionable. ",4,3,2,"KC","CLE","KC",35,"03:57",33,29,"C",NA,14,14,NA,NA,NA,NA,NA,NA,75,"SHOTGUN","1 RB, 1 TE, 3 WR",6,"4 DL, 2 LB, 5 DB","TRADITIONAL",0,"Cover-3","Zone",2021092608,0,1,0,"1"
"778",3536,2021091202,2.20700660665245,35.2749556241229,250.986045714286,"(5:21) (Shotgun) S.Darnold pass short right to C.McCaffrey to NYJ 38 for -2 yards (J.Guidry).",4,3,7,"CAR","NYJ","NYJ",36,"05:21",19,8,"C",NA,-2,-2,NA,NA,NA,NA,NA,NA,74,"SHOTGUN","1 RB, 2 TE, 2 WR",6,"3 DL, 2 LB, 6 DB","TRADITIONAL",0,"Cover-1","Man",2021103105,0,1,0,"1"
"779",3544,2021091300,2.37560364995944,55.0302447691026,180.450805072464,"(6:31) (Shotgun) L.Jackson pass deep right to S.Watkins to LV 8 for 49 yards (T.Moehrig). LV-G.McCoy was injured during the play. His return is Questionable. ",4,2,5,"BAL","LV","BAL",43,"06:31",17,17,"C",NA,49,49,NA,NA,NA,NA,NA,NA,67,"PISTOL","2 RB, 1 TE, 2 WR",5,"4 DL, 3 LB, 4 DB","TRADITIONAL",1,"Cover-3","Zone",2021103101,0,1,1,"1"
"780",3548,2021091205,1.79900154746252,51.3440514145826,111.377663461538,"(13:22) (Shotgun) Ty.Taylor scrambles left end pushed ob at JAX 22 for 29 yards (R.Jenkins). PENALTY on JAX-R.Jenkins, Unnecessary Roughness, 11 yards, enforced at JAX 22.",4,3,5,"HOU","JAX","HOU",49,"13:22",34,14,"R",11,29,40,"Unnecessary Roughness",44926,NA,NA,NA,NA,59,"SHOTGUN","1 RB, 1 TE, 3 WR",6,"2 DL, 4 LB, 5 DB","SCRAMBLE",0,"Cover-1","Man",2021102410,0,1,0,"1"
"781",356,2021091300,2.69167632768001,86.8820206680624,84.9513438596491,"(9:51) L.Jackson scrambles up the middle pushed ob at BAL 29 for 18 yards (J.Abram).",1,2,7,"BAL","LV","BAL",11,"09:51",0,0,"R",NA,18,18,NA,NA,NA,NA,NA,NA,21,"SINGLEBACK","2 RB, 1 TE, 2 WR",8,"4 DL, 3 LB, 4 DB","SCRAMBLE_ROLLOUT_RIGHT",1,"Cover-3","Zone",2021092700,0,1,0,"1"
"782",3561,2021091206,2.77371112108802,11.4353081874039,421.837018518519,"(2:12) (Shotgun) C.Wentz pass short middle to Z.Pascal for 11 yards, TOUCHDOWN.",4,2,11,"IND","SEA","SEA",11,"02:12",10,28,"C",NA,11,11,NA,NA,NA,NA,NA,NA,21,"SHOTGUN","1 RB, 1 TE, 3 WR",8,"2 DL, 4 LB, 5 DB","TRADITIONAL",0,"Cover-0","Man",2021102100,0,1,1,"1"
"783",3575,2021091208,3.03006389891341,8.43205402105618,370.025252830189,"(11:32) J.Herbert pass incomplete short right to D.Parham.",4,2,3,"LAC","WAS","WAS",3,"11:32",16,13,"I",NA,0,0,NA,NA,NA,NA,NA,NA,13,"I_FORM","2 RB, 1 TE, 2 WR",8,"4 DL, 3 LB, 4 DB","TRADITIONAL",1,"Red Zone","Other",2021092609,0,0,0,"0"
"784",3584,2021091201,2.42400730818166,8.81857428696515,364.051783870968,"(6:08) (No Huddle, Shotgun) J.Allen pass short right to D.Singletary to PIT 6 for -1 yards (J.Haden). FUMBLES (J.Haden), ball out of bounds at PIT 7.",4,3,5,"BUF","PIT","PIT",5,"06:08",10,20,"C",NA,-2,-2,NA,NA,NA,NA,NA,NA,105,"SHOTGUN","1 RB, 1 TE, 3 WR",6,"2 DL, 4 LB, 5 DB","TRADITIONAL",0,"Red Zone","Other",2021100700,0,1,1,"1"
"785",3588,2021090900,2.50265088243747,50.6189496529587,155.63343,"(13:38) (Shotgun) T.Brady pass short left to M.Evans to DAL 47 for 5 yards (J.Smith).",4,3,2,"TB","DAL","TB",48,"13:38",28,26,"C",NA,5,5,NA,NA,NA,NA,NA,NA,58,"EMPTY","1 RB, 1 TE, 3 WR",7,"4 DL, 2 LB, 5 DB","TRADITIONAL",0,"Quarters","Zone",2021103109,1,1,0,"1"
"786",3597,2021091204,2.14995356189189,45.6273601719145,208.176962962963,"(6:00) (Shotgun) J.Garoppolo pass incomplete short left to D.Samuel.",4,3,4,"SF","DET","DET",47,"06:00",17,41,"I",NA,0,0,NA,NA,NA,NA,NA,NA,63,"EMPTY","1 RB, 1 TE, 3 WR",6,"3 DL, 3 LB, 5 DB","TRADITIONAL",0,"Cover-2","Zone",2021103110,1,1,0,"1"
"787",3597,2021091208,2.5811556785702,6.81017818844404,375.790383950617,"(11:25) (Shotgun) J.Herbert pass short left to M.Williams for 3 yards, TOUCHDOWN.",4,3,3,"LAC","WAS","WAS",3,"11:25",16,13,"C",NA,3,3,NA,NA,NA,NA,NA,NA,13,"EMPTY","0 RB, 1 TE, 4 WR",6,"4 DL, 2 LB, 5 DB","TRADITIONAL",0,"Red Zone","Other",2021103110,1,1,0,"1"
"788",3599,2021091200,2.5896746066319,81.0214418234767,107.588697959184,"(13:18) (Shotgun) J.Hurts pass short right to D.Smith to PHI 38 for 19 yards (F.Oluokun).",4,3,9,"PHI","ATL","PHI",19,"13:18",6,22,"C",NA,19,19,NA,NA,NA,NA,NA,NA,29,"SHOTGUN","1 RB, 2 TE, 2 WR",6,"1 DL, 5 LB, 5 DB","TRADITIONAL",0,"Cover-2","Zone",2021092000,0,0,0,"0"
"789",3601,2021091212,2.27062611585159,63.3396778894802,139.373987037037,"(1:49) (Shotgun) D.Jones pass short middle to S.Shepard to DEN 48 for 16 yards (J.Simmons).",4,1,10,"NYG","DEN","NYG",36,"01:49",7,27,"C",NA,16,16,NA,NA,NA,NA,NA,NA,74,"SHOTGUN","1 RB, 1 TE, 3 WR",5,"2 DL, 4 LB, 5 DB","TRADITIONAL",0,"Cover-6","Zone",2021091212,0,0,0,"0"
"790",3606,2021091202,2.5478414032511,93.020205843889,61.6993952380952,"(4:27) (Shotgun) Z.Wilson pass short left to T.Kroft pushed ob at NYJ 13 for 6 yards (S.Thompson).",4,1,10,"NYJ","CAR","NYJ",7,"04:27",19,8,"C",NA,6,6,NA,NA,NA,NA,NA,NA,103,"SHOTGUN","1 RB, 1 TE, 3 WR",6,"3 DL, 3 LB, 5 DB","TRADITIONAL",0,"Quarters","Zone",2021101706,1,1,0,"1"
"791",3610,2021091210,2.13049877999947,20.9474227857592,346.408268,"(4:15) (Shotgun) M.Jones pass short middle to J.Smith to MIA 11 for 11 yards (J.Baker).",4,2,5,"NE","MIA","MIA",22,"04:15",16,17,"C",NA,11,11,NA,NA,NA,NA,NA,NA,32,"EMPTY","1 RB, 1 TE, 3 WR",5,"4 DL, 2 LB, 5 DB","TRADITIONAL",0,"Cover-3","Zone",2021103109,0,1,0,"1"
"792",3617,2021091209,1.96334497521077,49.9789519408185,83.0774955555556,"(3:44) (Shotgun) P.Mahomes pass incomplete short right to T.Hill.",4,2,10,"KC","CLE","KC",49,"03:44",33,29,"I",NA,0,0,NA,NA,NA,NA,NA,NA,61,"SHOTGUN","1 RB, 1 TE, 3 WR",6,"4 DL, 2 LB, 5 DB","TRADITIONAL",0,"Cover-3","Zone",2021110100,1,1,0,"1"
"793",3619,2021091300,1.88616315769706,73.2882292197269,106.816723333333,"(6:04) (Shotgun) D.Carr pass short left to D.Waller pushed ob at LV 34 for 9 yards (A.Averett).",4,1,10,"LV","BAL","LV",25,"06:04",17,24,"C",NA,9,9,NA,NA,NA,NA,NA,NA,35,"EMPTY","1 RB, 2 TE, 2 WR",7,"2 DL, 4 LB, 5 DB","TRADITIONAL",0,"Cover-3","Zone",2021091912,0,0,0,"0"
"794",3623,2021091203,2.34069906345008,63.4484372566234,159.919126241135,"(8:17) J.Burrow pass incomplete deep right to J.Chase.",4,2,5,"CIN","MIN","CIN",33,"08:17",24,21,"I",NA,0,0,NA,NA,NA,NA,NA,NA,77,"SINGLEBACK","1 RB, 2 TE, 2 WR",7,"4 DL, 3 LB, 4 DB","DESIGNED_ROLLOUT_RIGHT",1,"Quarters","Zone",2021092000,0,1,0,"1"
"795",3625,2021091212,2.26860728237321,48.3045617821434,179.954653921569,"(1:28) (No Huddle, Shotgun) D.Jones pass short right to G.Brightwell to DEN 42 for 6 yards (J.Simmons).",4,1,10,"NYG","DEN","DEN",48,"01:28",7,27,"C",NA,6,6,NA,NA,NA,NA,NA,NA,58,"SHOTGUN","1 RB, 1 TE, 3 WR",6,"2 DL, 4 LB, 5 DB","TRADITIONAL",0,"Cover-6","Zone",2021091212,0,0,0,"0"
"796",3631,2021091205,1.64551083463197,10.4749732538225,194.760066666667,"(12:02) (Shotgun) Ty.Taylor pass incomplete short right to J.Akins.",4,3,6,"HOU","JAX","JAX",7,"12:02",34,14,"I",NA,0,0,NA,NA,NA,NA,NA,NA,103,"SHOTGUN","1 RB, 1 TE, 3 WR",7,"3 DL, 3 LB, 5 DB","TRADITIONAL",0,"Cover-0","Man",2021101705,0,1,0,"1"
"797",3633,2021090900,2.09196822849651,46.3143760603933,186.277955,"(12:11) (Shotgun) T.Brady pass incomplete short right to M.Evans (J.Lewis).",4,2,10,"TB","DAL","DAL",47,"12:11",28,26,"I",NA,0,0,NA,NA,NA,NA,NA,NA,63,"SHOTGUN","1 RB, 1 TE, 3 WR",5,"4 DL, 2 LB, 5 DB","TRADITIONAL",0,"Cover-2","Zone",2021101709,0,1,0,"1"
"798",3635,2021091202,2.69526038363639,86.6900372925155,59.6720606060606,"(4:23) (Shotgun) Z.Wilson pass deep left to E.Moore pushed ob at NYJ 35 for 22 yards (J.Chinn). PENALTY on NYJ-M.Moses, Illegal Formation, 5 yards, enforced at NYJ 13 - No Play.",4,2,4,"NYJ","CAR","NYJ",13,"04:23",19,8,"C",-5,22,-5,"Illegal Formation",41295,NA,NA,NA,NA,97,"SHOTGUN","1 RB, 1 TE, 3 WR",6,"3 DL, 3 LB, 5 DB",NA,0,"Quarters","Zone",2021103107,0,1,0,"1"
"799",3638,2021091204,2.19662817151743,85.7490184688554,72.0610936936937,"(5:45) (Shotgun) J.Goff pass short right to T.Benson to DET 17 for 3 yards (D.Lenoir).",4,1,10,"DET","SF","DET",14,"05:45",17,41,"C",NA,3,3,NA,NA,NA,NA,NA,NA,96,"SHOTGUN","1 RB, 1 TE, 3 WR",7,"4 DL, 2 LB, 5 DB","TRADITIONAL",0,"Cover-3","Zone",2021091204,0,0,0,"0"
"800",3639,2021091209,2.36499235084775,50.7616635226222,143.172817391304,"(3:41) (Shotgun) P.Mahomes sacked at KC 40 for -9 yards (M.Garrett).",4,3,10,"KC","CLE","KC",49,"03:41",33,29,"S",NA,-9,-9,NA,NA,NA,NA,NA,NA,61,"SHOTGUN","1 RB, 1 TE, 3 WR",5,"4 DL, 2 LB, 5 DB","TRADITIONAL",0,"Cover-3","Zone",2021103106,0,1,1,"1"
"801",3645,2021091203,2.66588328179569,66.3287047793253,125.166601282051,"(8:11) (Shotgun) J.Burrow sacked at CIN 25 for -8 yards (D.Hunter).",4,3,5,"CIN","MIN","CIN",33,"08:11",24,21,"S",NA,-8,-8,NA,NA,NA,NA,NA,NA,77,"SHOTGUN","1 RB, 1 TE, 3 WR",6,"4 DL, 2 LB, 5 DB","TRADITIONAL",0,"Cover-2","Zone",2021091203,0,0,1,"1"
"802",3649,2021091212,2.35693207486223,41.5533824837006,251.942412612613,"(1:08) (No Huddle, Shotgun) D.Jones pass short left to S.Shepard to DEN 33 for 9 yards (B.Callahan).",4,2,4,"NYG","DEN","DEN",42,"01:08",7,27,"C",NA,9,9,NA,NA,NA,NA,NA,NA,52,"SHOTGUN","1 RB, 1 TE, 3 WR",5,"2 DL, 4 LB, 5 DB","TRADITIONAL",0,"Cover-6","Zone",2021102400,0,0,0,"0"
"803",3655,2021090900,2.27794335983843,47.013338531045,145.350436111111,"(12:06) (Shotgun) T.Brady pass incomplete deep right to C.Godwin.",4,3,10,"TB","DAL","DAL",47,"12:06",28,26,"I",NA,0,0,NA,NA,NA,NA,NA,NA,63,"SHOTGUN","1 RB, 1 TE, 3 WR",7,"4 DL, 2 LB, 5 DB","TRADITIONAL",0,"Cover-3","Zone",2021101705,1,1,0,"1"
"804",3655,2021091201,2.70030922659224,74.5154819988958,142.3433325,"(5:23) (Shotgun) B.Roethlisberger pass incomplete deep left to D.Johnson. PENALTY on BUF-L.Wallace, Defensive Holding, 5 yards, enforced at PIT 25 - No Play.",4,1,10,"PIT","BUF","PIT",25,"05:23",13,20,"I",5,0,5,"Defensive Holding",46698,NA,NA,NA,NA,85,"SHOTGUN","1 RB, 1 TE, 3 WR",7,"4 DL, 2 LB, 5 DB",NA,1,"Cover-3","Zone",2021101705,1,1,0,"1"
"805",3659,2021091200,2.40227304599144,60.8430278409514,154.121072727273,"(12:47) (Shotgun) J.Hurts pass short left to M.Sanders pushed ob at PHI 47 for 9 yards (J.Tuioti-Mariner).",4,2,10,"PHI","ATL","PHI",38,"12:47",6,22,"C",NA,9,9,NA,NA,NA,NA,NA,NA,48,"SHOTGUN","1 RB, 2 TE, 2 WR",7,"3 DL, 4 LB, 4 DB","TRADITIONAL",0,"Cover-3","Zone",2021103107,0,0,0,"0"
"806",3662,2021091204,2.34747498337798,82.8961796739424,58.8449333333333,"(5:24) (No Huddle, Shotgun) J.Goff pass short right to T.Hockenson ran ob at DET 27 for 10 yards.",4,2,7,"DET","SF","DET",17,"05:24",17,41,"C",NA,10,10,NA,NA,NA,NA,NA,NA,93,"SHOTGUN","1 RB, 1 TE, 3 WR",6,"4 DL, 2 LB, 5 DB","TRADITIONAL",0,"Cover-3","Zone",2021091903,0,0,0,"0"
